Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            66272286,Hz,              -92.61, dBm,            66272286,Hz,              -91.76, dBm,
            66287063,Hz,              -91.90, dBm,            66287063,Hz,              -91.70, dBm,
            66301840,Hz,              -91.53, dBm,            66301840,Hz,              -91.77, dBm,
            66316617,Hz,              -91.89, dBm,            66316617,Hz,              -91.24, dBm,
            66331394,Hz,              -93.02, dBm,            66331394,Hz,              -92.52, dBm,
            66346171,Hz,              -92.47, dBm,            66346171,Hz,              -92.05, dBm,
            66360948,Hz,              -91.43, dBm,            66360948,Hz,              -91.89, dBm,
            66375725,Hz,              -91.39, dBm,            66375725,Hz,              -91.51, dBm,
            66390502,Hz,              -92.34, dBm,            66390502,Hz,              -91.70, dBm,
            66405279,Hz,              -92.58, dBm,            66405279,Hz,              -92.09, dBm,
            66420056,Hz,              -90.59, dBm,            66420056,Hz,              -90.70, dBm,
            66434833,Hz,              -90.81, dBm,            66434833,Hz,              -91.13, dBm,
            66449610,Hz,              -91.83, dBm,            66449610,Hz,              -91.66, dBm,
            66464387,Hz,              -91.09, dBm,            66464387,Hz,              -91.60, dBm,
            66479164,Hz,              -90.87, dBm,            66479164,Hz,              -90.97, dBm,
            66493941,Hz,              -90.78, dBm,            66493941,Hz,              -90.44, dBm,
            66508718,Hz,              -91.10, dBm,            66508718,Hz,              -91.21, dBm,
            66523495,Hz,              -90.78, dBm,            66523495,Hz,              -91.07, dBm,
            66538272,Hz,              -91.49, dBm,            66538272,Hz,              -91.11, dBm,
            66553049,Hz,              -90.87, dBm,            66553049,Hz,              -91.22, dBm,
            66567826,Hz,              -91.23, dBm,            66567826,Hz,              -91.33, dBm,
            66582603,Hz,              -91.11, dBm,            66582603,Hz,              -91.26, dBm,
            66597380,Hz,              -90.22, dBm,            66597380,Hz,              -90.68, dBm,
            66612157,Hz,              -90.82, dBm,            66612157,Hz,              -90.93, dBm,
            66626934,Hz,              -90.92, dBm,            66626934,Hz,              -91.25, dBm,
            66641711,Hz,              -90.75, dBm,            66641711,Hz,              -90.44, dBm,
            66656488,Hz,              -89.71, dBm,            66656488,Hz,              -90.14, dBm,
            66671265,Hz,              -91.24, dBm,            66671265,Hz,              -91.17, dBm,
            66686042,Hz,              -91.25, dBm,            66686042,Hz,              -91.04, dBm,
            66700819,Hz,              -89.51, dBm,            66700819,Hz,              -90.45, dBm,
            66715596,Hz,              -91.32, dBm,            66715596,Hz,              -91.16, dBm,
            66730373,Hz,              -90.27, dBm,            66730373,Hz,              -90.55, dBm,
            66745150,Hz,              -90.73, dBm,            66745150,Hz,              -90.62, dBm,
            66759927,Hz,              -90.71, dBm,            66759927,Hz,              -90.43, dBm,
            66774704,Hz,              -89.75, dBm,            66774704,Hz,              -90.20, dBm,
            66789481,Hz,              -91.05, dBm,            66789481,Hz,              -90.86, dBm,
            66804258,Hz,              -89.26, dBm,            66804258,Hz,              -90.11, dBm,
            66819035,Hz,              -89.71, dBm,            66819035,Hz,              -90.22, dBm,
            66833812,Hz,              -90.03, dBm,            66833812,Hz,              -90.03, dBm,
            66848589,Hz,              -90.91, dBm,            66848589,Hz,              -89.77, dBm,
            66863366,Hz,              -89.28, dBm,            66863366,Hz,              -89.71, dBm,
            66878143,Hz,              -90.57, dBm,            66878143,Hz,              -90.36, dBm,
            66892920,Hz,              -90.69, dBm,            66892920,Hz,              -90.52, dBm,
            66907697,Hz,              -89.85, dBm,            66907697,Hz,              -90.19, dBm,
