Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            66065408,Hz,              -92.86, dBm,            66065408,Hz,              -92.79, dBm,
            66080185,Hz,              -93.47, dBm,            66080185,Hz,              -92.85, dBm,
            66094962,Hz,              -93.05, dBm,            66094962,Hz,              -92.84, dBm,
            66109739,Hz,              -93.54, dBm,            66109739,Hz,              -93.11, dBm,
            66124516,Hz,              -92.62, dBm,            66124516,Hz,              -92.89, dBm,
            66139293,Hz,              -92.87, dBm,            66139293,Hz,              -92.73, dBm,
            66154070,Hz,              -93.08, dBm,            66154070,Hz,              -93.01, dBm,
            66168847,Hz,              -93.82, dBm,            66168847,Hz,              -92.93, dBm,
            66183624,Hz,              -93.61, dBm,            66183624,Hz,              -92.90, dBm,
            66198401,Hz,              -92.36, dBm,            66198401,Hz,              -92.83, dBm,
            66213178,Hz,              -93.11, dBm,            66213178,Hz,              -92.80, dBm,
            66227955,Hz,              -92.22, dBm,            66227955,Hz,              -92.88, dBm,
            66242732,Hz,              -92.74, dBm,            66242732,Hz,              -93.03, dBm,
            66257509,Hz,              -92.13, dBm,            66257509,Hz,              -92.33, dBm,
            66272286,Hz,              -92.09, dBm,            66272286,Hz,              -92.56, dBm,
            66287063,Hz,              -91.95, dBm,            66287063,Hz,              -92.76, dBm,
            66301840,Hz,              -92.41, dBm,            66301840,Hz,              -92.40, dBm,
            66316617,Hz,              -92.92, dBm,            66316617,Hz,              -92.46, dBm,
            66331394,Hz,              -92.85, dBm,            66331394,Hz,              -92.64, dBm,
            66346171,Hz,              -93.10, dBm,            66346171,Hz,              -92.32, dBm,
            66360948,Hz,              -92.29, dBm,            66360948,Hz,              -92.25, dBm,
            66375725,Hz,              -91.78, dBm,            66375725,Hz,              -92.37, dBm,
            66390502,Hz,              -91.33, dBm,            66390502,Hz,              -92.32, dBm,
            66405279,Hz,              -92.40, dBm,            66405279,Hz,              -92.57, dBm,
            66420056,Hz,              -92.57, dBm,            66420056,Hz,              -92.23, dBm,
            66434833,Hz,              -92.72, dBm,            66434833,Hz,              -92.31, dBm,
            66449610,Hz,              -92.46, dBm,            66449610,Hz,              -92.22, dBm,
            66464387,Hz,              -92.48, dBm,            66464387,Hz,              -92.41, dBm,
            66479164,Hz,              -92.38, dBm,            66479164,Hz,              -92.37, dBm,
            66493941,Hz,              -92.04, dBm,            66493941,Hz,              -92.56, dBm,
            66508718,Hz,              -92.06, dBm,            66508718,Hz,              -92.32, dBm,
            66523495,Hz,              -91.49, dBm,            66523495,Hz,              -92.25, dBm,
            66538272,Hz,              -92.35, dBm,            66538272,Hz,              -92.22, dBm,
            66553049,Hz,              -92.61, dBm,            66553049,Hz,              -92.24, dBm,
            66567826,Hz,              -92.15, dBm,            66567826,Hz,              -91.88, dBm,
            66582603,Hz,              -92.44, dBm,            66582603,Hz,              -91.93, dBm,
            66597380,Hz,              -91.80, dBm,            66597380,Hz,              -91.92, dBm,
            66612157,Hz,              -92.64, dBm,            66612157,Hz,              -91.98, dBm,
            66626934,Hz,              -92.13, dBm,            66626934,Hz,              -92.11, dBm,
            66641711,Hz,              -91.82, dBm,            66641711,Hz,              -91.69, dBm,
            66656488,Hz,              -92.25, dBm,            66656488,Hz,              -91.72, dBm,
            66671265,Hz,              -92.70, dBm,            66671265,Hz,              -91.89, dBm,
            66686042,Hz,              -91.57, dBm,            66686042,Hz,              -91.65, dBm,
            66700819,Hz,              -90.65, dBm,            66700819,Hz,              -91.75, dBm,
            66715596,Hz,              -91.57, dBm,            66715596,Hz,              -91.94, dBm,
            66730373,Hz,              -91.62, dBm,            66730373,Hz,              -92.05, dBm,
            66745150,Hz,              -91.15, dBm,            66745150,Hz,              -91.73, dBm,
            66759927,Hz,              -90.96, dBm,            66759927,Hz,              -91.58, dBm,
            66774704,Hz,              -90.81, dBm,            66774704,Hz,              -91.63, dBm,
            66789481,Hz,              -91.71, dBm,            66789481,Hz,              -91.64, dBm,
            66804258,Hz,              -91.23, dBm,            66804258,Hz,              -91.49, dBm,
            66819035,Hz,              -92.43, dBm,            66819035,Hz,              -91.60, dBm,
            66833812,Hz,              -91.18, dBm,            66833812,Hz,              -91.41, dBm,
            66848589,Hz,              -90.50, dBm,            66848589,Hz,              -91.36, dBm,
            66863366,Hz,              -91.41, dBm,            66863366,Hz,              -91.33, dBm,
            66878143,Hz,              -91.29, dBm,            66878143,Hz,              -90.92, dBm,
            66892920,Hz,              -91.07, dBm,            66892920,Hz,              -91.18, dBm,
            66907697,Hz,              -91.40, dBm,            66907697,Hz,              -91.33, dBm,
            66922474,Hz,              -91.13, dBm,            66922474,Hz,              -91.20, dBm,
            66937251,Hz,              -91.55, dBm,            66937251,Hz,              -90.81, dBm,
            66952028,Hz,              -91.68, dBm,            66952028,Hz,              -90.54, dBm,
            66966805,Hz,              -90.05, dBm,            66966805,Hz,              -90.55, dBm,
            66981582,Hz,              -90.59, dBm,            66981582,Hz,              -90.63, dBm,
            66996359,Hz,              -89.18, dBm,            66996359,Hz,              -90.63, dBm,
            67011136,Hz,              -91.09, dBm,            67011136,Hz,              -90.61, dBm,
            67025913,Hz,              -90.55, dBm,            67025913,Hz,              -90.62, dBm,
