Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            67085021,Hz,              -53.13, dBm,            67085021,Hz,              -64.41, dBm,
            67099798,Hz,              -63.96, dBm,            67099798,Hz,              -64.60, dBm,
            67114575,Hz,              -67.68, dBm,            67114575,Hz,              -64.62, dBm,
            67129352,Hz,              -60.63, dBm,            67129352,Hz,              -63.81, dBm,
            67144129,Hz,              -64.08, dBm,            67144129,Hz,              -64.05, dBm,
            67158906,Hz,              -67.58, dBm,            67158906,Hz,              -63.93, dBm,
            67173683,Hz,              -64.02, dBm,            67173683,Hz,              -63.48, dBm,
            67188460,Hz,              -60.83, dBm,            67188460,Hz,              -63.09, dBm,
            67203237,Hz,              -66.68, dBm,            67203237,Hz,              -63.86, dBm,
            67218014,Hz,              -60.25, dBm,            67218014,Hz,              -63.16, dBm,
            67232791,Hz,              -59.20, dBm,            67232791,Hz,              -63.47, dBm,
            67247568,Hz,              -67.63, dBm,            67247568,Hz,              -63.85, dBm,
            67262345,Hz,              -56.21, dBm,            67262345,Hz,              -62.97, dBm,
            67277122,Hz,              -65.01, dBm,            67277122,Hz,              -62.98, dBm,
            67291899,Hz,              -64.75, dBm,            67291899,Hz,              -62.84, dBm,
            67306676,Hz,              -59.57, dBm,            67306676,Hz,              -62.16, dBm,
            67321453,Hz,              -58.99, dBm,            67321453,Hz,              -61.59, dBm,
            67336230,Hz,              -64.34, dBm,            67336230,Hz,              -61.24, dBm,
            67351007,Hz,              -60.64, dBm,            67351007,Hz,              -61.76, dBm,
            67365784,Hz,              -53.47, dBm,            67365784,Hz,              -61.13, dBm,
            67380561,Hz,              -67.44, dBm,            67380561,Hz,              -61.87, dBm,
            67395338,Hz,              -50.14, dBm,            67395338,Hz,              -60.43, dBm,
            67410115,Hz,              -58.58, dBm,            67410115,Hz,              -61.37, dBm,
            67424892,Hz,              -66.73, dBm,            67424892,Hz,              -60.71, dBm,
            67439669,Hz,              -48.27, dBm,            67439669,Hz,              -60.45, dBm,
            67454446,Hz,              -64.35, dBm,            67454446,Hz,              -60.61, dBm,
            67469223,Hz,              -64.95, dBm,            67469223,Hz,              -60.18, dBm,
            67484000,Hz,              -51.65, dBm,            67484000,Hz,              -59.68, dBm,
            67498777,Hz,              -49.55, dBm,            67498777,Hz,              -59.83, dBm,
            67513554,Hz,              -64.45, dBm,            67513554,Hz,              -59.13, dBm,
            67528331,Hz,              -48.44, dBm,            67528331,Hz,              -58.54, dBm,
            67543108,Hz,              -45.92, dBm,            67543108,Hz,              -58.92, dBm,
            67557885,Hz,              -65.36, dBm,            67557885,Hz,              -58.97, dBm,
            67572662,Hz,              -47.28, dBm,            67572662,Hz,              -57.06, dBm,
            67587439,Hz,              -60.63, dBm,            67587439,Hz,              -58.00, dBm,
            67602216,Hz,              -65.54, dBm,            67602216,Hz,              -58.20, dBm,
            67616993,Hz,              -54.38, dBm,            67616993,Hz,              -57.20, dBm,
            67631770,Hz,              -52.71, dBm,            67631770,Hz,              -56.89, dBm,
            67646547,Hz,              -64.64, dBm,            67646547,Hz,              -57.47, dBm,
            67661324,Hz,              -59.18, dBm,            67661324,Hz,              -56.83, dBm,
            67676101,Hz,              -45.02, dBm,            67676101,Hz,              -56.03, dBm,
            67690878,Hz,              -64.97, dBm,            67690878,Hz,              -57.07, dBm,
            67705655,Hz,              -46.26, dBm,            67705655,Hz,              -56.20, dBm,
            67720432,Hz,              -50.88, dBm,            67720432,Hz,              -56.01, dBm,
            67735209,Hz,              -62.94, dBm,            67735209,Hz,              -55.57, dBm,
            67749986,Hz,              -47.93, dBm,            67749986,Hz,              -54.18, dBm,
            67764763,Hz,              -58.15, dBm,            67764763,Hz,              -54.40, dBm,
            67779540,Hz,              -64.66, dBm,            67779540,Hz,              -53.87, dBm,
            67794317,Hz,              -50.99, dBm,            67794317,Hz,              -54.25, dBm,
            67809094,Hz,              -49.24, dBm,            67809094,Hz,              -53.18, dBm,
            67823871,Hz,              -63.80, dBm,            67823871,Hz,              -53.99, dBm,
            67838648,Hz,              -46.76, dBm,            67838648,Hz,              -53.39, dBm,
            67853425,Hz,              -46.63, dBm,            67853425,Hz,              -53.46, dBm,
            67868202,Hz,              -64.43, dBm,            67868202,Hz,              -53.23, dBm,
            67882979,Hz,              -43.45, dBm,            67882979,Hz,              -52.26, dBm,
