Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            68267181,Hz,              -67.73, dBm,            68267181,Hz,              -65.27, dBm,
            68281958,Hz,              -67.63, dBm,            68281958,Hz,              -65.27, dBm,
            68296735,Hz,              -64.21, dBm,            68296735,Hz,              -65.11, dBm,
            68311512,Hz,              -63.02, dBm,            68311512,Hz,              -64.38, dBm,
            68326289,Hz,              -63.21, dBm,            68326289,Hz,              -64.09, dBm,
            68341066,Hz,              -64.46, dBm,            68341066,Hz,              -63.73, dBm,
            68355843,Hz,              -64.58, dBm,            68355843,Hz,              -63.48, dBm,
            68370620,Hz,              -63.65, dBm,            68370620,Hz,              -63.46, dBm,
            68385397,Hz,              -63.41, dBm,            68385397,Hz,              -63.49, dBm,
            68400174,Hz,              -63.86, dBm,            68400174,Hz,              -62.96, dBm,
            68414951,Hz,              -61.28, dBm,            68414951,Hz,              -62.49, dBm,
            68429728,Hz,              -63.19, dBm,            68429728,Hz,              -62.32, dBm,
            68444505,Hz,              -62.18, dBm,            68444505,Hz,              -62.42, dBm,
            68459282,Hz,              -61.16, dBm,            68459282,Hz,              -62.41, dBm,
            68474059,Hz,              -59.54, dBm,            68474059,Hz,              -62.19, dBm,
            68488836,Hz,              -60.91, dBm,            68488836,Hz,              -62.24, dBm,
            68503613,Hz,              -61.08, dBm,            68503613,Hz,              -61.70, dBm,
            68518390,Hz,              -61.18, dBm,            68518390,Hz,              -61.60, dBm,
            68533167,Hz,              -64.55, dBm,            68533167,Hz,              -61.46, dBm,
            68547944,Hz,              -60.25, dBm,            68547944,Hz,              -61.24, dBm,
            68562721,Hz,              -62.79, dBm,            68562721,Hz,              -61.35, dBm,
            68577498,Hz,              -61.15, dBm,            68577498,Hz,              -61.12, dBm,
            68592275,Hz,              -62.31, dBm,            68592275,Hz,              -61.17, dBm,
            68607052,Hz,              -60.97, dBm,            68607052,Hz,              -61.35, dBm,
            68621829,Hz,              -60.61, dBm,            68621829,Hz,              -60.63, dBm,
            68636606,Hz,              -60.00, dBm,            68636606,Hz,              -61.07, dBm,
            68651383,Hz,              -60.91, dBm,            68651383,Hz,              -60.68, dBm,
            68666160,Hz,              -60.63, dBm,            68666160,Hz,              -60.68, dBm,
            68680937,Hz,              -60.45, dBm,            68680937,Hz,              -60.18, dBm,
            68695714,Hz,              -59.94, dBm,            68695714,Hz,              -59.96, dBm,
            68710491,Hz,              -60.69, dBm,            68710491,Hz,              -60.25, dBm,
            68725268,Hz,              -60.03, dBm,            68725268,Hz,              -60.40, dBm,
            68740045,Hz,              -60.08, dBm,            68740045,Hz,              -60.17, dBm,
            68754822,Hz,              -59.49, dBm,            68754822,Hz,              -60.10, dBm,
            68769599,Hz,              -60.00, dBm,            68769599,Hz,              -60.11, dBm,
            68784376,Hz,              -60.13, dBm,            68784376,Hz,              -59.70, dBm,
            68799153,Hz,              -61.08, dBm,            68799153,Hz,              -59.68, dBm,
            68813930,Hz,              -59.36, dBm,            68813930,Hz,              -59.73, dBm,
            68828707,Hz,              -60.96, dBm,            68828707,Hz,              -59.87, dBm,
            68843484,Hz,              -60.47, dBm,            68843484,Hz,              -59.68, dBm,
            68858261,Hz,              -57.73, dBm,            68858261,Hz,              -59.59, dBm,
            68873038,Hz,              -59.13, dBm,            68873038,Hz,              -59.80, dBm,
            68887815,Hz,              -60.31, dBm,            68887815,Hz,              -59.63, dBm,
            68902592,Hz,              -60.09, dBm,            68902592,Hz,              -59.90, dBm,
            68917369,Hz,              -59.39, dBm,            68917369,Hz,              -59.67, dBm,
            68932146,Hz,              -59.18, dBm,            68932146,Hz,              -59.42, dBm,
            68946923,Hz,              -59.49, dBm,            68946923,Hz,              -59.57, dBm,
            68961700,Hz,              -59.11, dBm,            68961700,Hz,              -59.17, dBm,
            68976477,Hz,              -57.50, dBm,            68976477,Hz,              -59.46, dBm,
            68991254,Hz,              -60.85, dBm,            68991254,Hz,              -59.63, dBm,
            69006031,Hz,              -59.03, dBm,            69006031,Hz,              -59.36, dBm,
            69020808,Hz,              -58.50, dBm,            69020808,Hz,              -59.32, dBm,
            69035585,Hz,              -58.04, dBm,            69035585,Hz,              -59.12, dBm,
            69050362,Hz,              -60.02, dBm,            69050362,Hz,              -59.47, dBm,
            69065139,Hz,              -61.00, dBm,            69065139,Hz,              -59.60, dBm,
            69079916,Hz,              -61.10, dBm,            69079916,Hz,              -59.89, dBm,
            69094693,Hz,              -60.42, dBm,            69094693,Hz,              -60.01, dBm,
            69109470,Hz,              -60.41, dBm,            69109470,Hz,              -59.87, dBm,
            69124247,Hz,              -59.83, dBm,            69124247,Hz,              -59.79, dBm,
            69139024,Hz,              -60.86, dBm,            69139024,Hz,              -59.74, dBm,
            69153801,Hz,              -60.99, dBm,            69153801,Hz,              -60.03, dBm,
            69168578,Hz,              -62.62, dBm,            69168578,Hz,              -59.99, dBm,
            69183355,Hz,              -59.83, dBm,            69183355,Hz,              -60.09, dBm,
            69198132,Hz,              -57.04, dBm,            69198132,Hz,              -60.34, dBm,
            69212909,Hz,              -60.32, dBm,            69212909,Hz,              -60.39, dBm,
            69227686,Hz,              -61.34, dBm,            69227686,Hz,              -60.78, dBm,
            69242463,Hz,              -60.94, dBm,            69242463,Hz,              -60.61, dBm,
            69257240,Hz,              -61.20, dBm,            69257240,Hz,              -60.46, dBm,
            69272017,Hz,              -61.50, dBm,            69272017,Hz,              -60.66, dBm,
            69286794,Hz,              -60.33, dBm,            69286794,Hz,              -60.49, dBm,
            69301571,Hz,              -61.23, dBm,            69301571,Hz,              -60.96, dBm,
            69316348,Hz,              -60.66, dBm,            69316348,Hz,              -61.23, dBm,
            69331125,Hz,              -63.35, dBm,            69331125,Hz,              -61.05, dBm,
            69345902,Hz,              -60.94, dBm,            69345902,Hz,              -61.30, dBm,
            69360679,Hz,              -62.25, dBm,            69360679,Hz,              -61.08, dBm,
            69375456,Hz,              -60.85, dBm,            69375456,Hz,              -61.41, dBm,
            69390233,Hz,              -62.39, dBm,            69390233,Hz,              -61.56, dBm,
            69405010,Hz,              -62.77, dBm,            69405010,Hz,              -61.95, dBm,
            69419787,Hz,              -61.29, dBm,            69419787,Hz,              -62.03, dBm,
            69434564,Hz,              -61.74, dBm,            69434564,Hz,              -61.66, dBm,
            69449341,Hz,              -62.51, dBm,            69449341,Hz,              -62.01, dBm,
            69464118,Hz,              -62.25, dBm,            69464118,Hz,              -62.04, dBm,
            69478895,Hz,              -60.28, dBm,            69478895,Hz,              -62.45, dBm,
            69493672,Hz,              -64.77, dBm,            69493672,Hz,              -62.40, dBm,
            69508449,Hz,              -64.81, dBm,            69508449,Hz,              -62.95, dBm,
            69523226,Hz,              -65.66, dBm,            69523226,Hz,              -63.22, dBm,
            69538003,Hz,              -63.97, dBm,            69538003,Hz,              -63.65, dBm,
            69552780,Hz,              -62.84, dBm,            69552780,Hz,              -63.55, dBm,
            69567557,Hz,              -62.28, dBm,            69567557,Hz,              -63.96, dBm,
            69582334,Hz,              -62.02, dBm,            69582334,Hz,              -64.13, dBm,
            69597111,Hz,              -65.23, dBm,            69597111,Hz,              -64.32, dBm,
            69611888,Hz,              -69.15, dBm,            69611888,Hz,              -65.15, dBm,
            69626665,Hz,              -65.46, dBm,            69626665,Hz,              -65.55, dBm,
            69641442,Hz,              -64.24, dBm,            69641442,Hz,              -65.30, dBm,
            69656219,Hz,              -62.19, dBm,            69656219,Hz,              -65.68, dBm,
            69670996,Hz,              -64.79, dBm,            69670996,Hz,              -66.37, dBm,
            69685773,Hz,              -68.63, dBm,            69685773,Hz,              -66.66, dBm,
            69700550,Hz,              -69.89, dBm,            69700550,Hz,              -67.49, dBm,
            69715327,Hz,              -65.66, dBm,            69715327,Hz,              -67.37, dBm,
            69730104,Hz,              -64.14, dBm,            69730104,Hz,              -67.52, dBm,
            69744881,Hz,              -64.80, dBm,            69744881,Hz,              -67.93, dBm,
            69759658,Hz,              -72.83, dBm,            69759658,Hz,              -68.71, dBm,
            69774435,Hz,              -78.22, dBm,            69774435,Hz,              -70.16, dBm,
            69789212,Hz,              -76.81, dBm,            69789212,Hz,              -70.31, dBm,
            69803989,Hz,              -70.25, dBm,            69803989,Hz,              -71.03, dBm,
            69818766,Hz,              -66.41, dBm,            69818766,Hz,              -71.14, dBm,
            69833543,Hz,              -69.14, dBm,            69833543,Hz,              -71.00, dBm,
            69848320,Hz,              -73.54, dBm,            69848320,Hz,              -72.59, dBm,
