Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            53198510,Hz,              -75.69, dBm,            53198510,Hz,              -75.68, dBm,
            53198696,Hz,              -74.59, dBm,            53198696,Hz,              -76.55, dBm,
            53198882,Hz,              -75.87, dBm,            53198882,Hz,              -76.77, dBm,
            53199068,Hz,              -76.80, dBm,            53199068,Hz,              -75.86, dBm,
            53199254,Hz,              -77.40, dBm,            53199254,Hz,              -75.93, dBm,
            53199440,Hz,              -76.44, dBm,            53199440,Hz,              -76.04, dBm,
            53199626,Hz,              -76.65, dBm,            53199626,Hz,              -76.87, dBm,
            53199812,Hz,              -77.99, dBm,            53199812,Hz,              -76.79, dBm,
            53199998,Hz,              -79.56, dBm,            53199998,Hz,              -77.10, dBm,
            53200184,Hz,              -74.46, dBm,            53200184,Hz,              -77.12, dBm,
            53200370,Hz,              -77.60, dBm,            53200370,Hz,              -77.99, dBm,
            53200556,Hz,              -78.42, dBm,            53200556,Hz,              -78.29, dBm,
            53200742,Hz,              -77.65, dBm,            53200742,Hz,              -78.06, dBm,
            53200928,Hz,              -83.63, dBm,            53200928,Hz,              -80.29, dBm,
            53201114,Hz,              -80.30, dBm,            53201114,Hz,              -78.79, dBm,
            53201300,Hz,              -78.29, dBm,            53201300,Hz,              -78.72, dBm,
            53201486,Hz,              -79.84, dBm,            53201486,Hz,              -78.54, dBm,
            53201672,Hz,              -77.70, dBm,            53201672,Hz,              -79.47, dBm,
            53201858,Hz,              -81.22, dBm,            53201858,Hz,              -79.72, dBm,
            53202044,Hz,              -85.13, dBm,            53202044,Hz,              -81.82, dBm,
            53202230,Hz,              -82.79, dBm,            53202230,Hz,              -80.02, dBm,
            53202416,Hz,              -81.21, dBm,            53202416,Hz,              -81.01, dBm,
            53202602,Hz,              -82.54, dBm,            53202602,Hz,              -82.16, dBm,
            53202788,Hz,              -81.62, dBm,            53202788,Hz,              -80.79, dBm,
            53202974,Hz,              -79.76, dBm,            53202974,Hz,              -80.92, dBm,
            53203160,Hz,              -78.10, dBm,            53203160,Hz,              -79.96, dBm,
            53203346,Hz,              -77.42, dBm,            53203346,Hz,              -79.70, dBm,
            53203532,Hz,              -79.58, dBm,            53203532,Hz,              -79.90, dBm,
            53203718,Hz,              -78.89, dBm,            53203718,Hz,              -78.96, dBm,
            53203904,Hz,              -78.54, dBm,            53203904,Hz,              -78.31, dBm,
            53204090,Hz,              -82.06, dBm,            53204090,Hz,              -80.90, dBm,
            53204276,Hz,              -83.78, dBm,            53204276,Hz,              -83.03, dBm,
            53204462,Hz,              -83.83, dBm,            53204462,Hz,              -82.42, dBm,
            53204648,Hz,              -88.30, dBm,            53204648,Hz,              -83.26, dBm,
            53204834,Hz,              -90.28, dBm,            53204834,Hz,              -85.65, dBm,
            53205020,Hz,              -91.88, dBm,            53205020,Hz,              -86.77, dBm,
            53205206,Hz,              -90.75, dBm,            53205206,Hz,              -87.27, dBm,
            53205392,Hz,              -89.79, dBm,            53205392,Hz,              -87.28, dBm,
            53205578,Hz,              -88.13, dBm,            53205578,Hz,              -88.27, dBm,
            53205764,Hz,              -87.52, dBm,            53205764,Hz,              -86.47, dBm,
            53205950,Hz,              -89.41, dBm,            53205950,Hz,              -89.38, dBm,
            53206136,Hz,              -89.25, dBm,            53206136,Hz,              -89.52, dBm,
            53206322,Hz,              -88.68, dBm,            53206322,Hz,              -89.98, dBm,
            53206508,Hz,              -86.20, dBm,            53206508,Hz,              -89.22, dBm,
            53206694,Hz,              -87.60, dBm,            53206694,Hz,              -88.86, dBm,
            53206880,Hz,              -84.95, dBm,            53206880,Hz,              -88.12, dBm,
            53207066,Hz,              -84.43, dBm,            53207066,Hz,              -86.80, dBm,
            53207252,Hz,              -84.86, dBm,            53207252,Hz,              -86.19, dBm,
            53207438,Hz,              -84.93, dBm,            53207438,Hz,              -86.91, dBm,
            53207624,Hz,              -85.41, dBm,            53207624,Hz,              -85.85, dBm,
            53207810,Hz,              -84.50, dBm,            53207810,Hz,              -86.40, dBm,
            53207996,Hz,              -83.91, dBm,            53207996,Hz,              -85.58, dBm,
            53208182,Hz,              -82.78, dBm,            53208182,Hz,              -84.75, dBm,
            53208368,Hz,              -83.56, dBm,            53208368,Hz,              -85.49, dBm,
            53208554,Hz,              -79.52, dBm,            53208554,Hz,              -82.76, dBm,
            53208740,Hz,              -84.47, dBm,            53208740,Hz,              -85.36, dBm,
            53208926,Hz,              -82.76, dBm,            53208926,Hz,              -83.81, dBm,
            53209112,Hz,              -82.24, dBm,            53209112,Hz,              -83.37, dBm,
            53209298,Hz,              -82.58, dBm,            53209298,Hz,              -83.44, dBm,
            53209484,Hz,              -82.20, dBm,            53209484,Hz,              -83.28, dBm,
            53209670,Hz,              -82.41, dBm,            53209670,Hz,              -84.55, dBm,
            53209856,Hz,              -83.77, dBm,            53209856,Hz,              -83.21, dBm,
            53210042,Hz,              -81.34, dBm,            53210042,Hz,              -81.58, dBm,
            53210228,Hz,              -84.65, dBm,            53210228,Hz,              -82.95, dBm,
            53210414,Hz,              -81.70, dBm,            53210414,Hz,              -83.53, dBm,
            53210600,Hz,              -82.26, dBm,            53210600,Hz,              -82.55, dBm,
            53210786,Hz,              -81.15, dBm,            53210786,Hz,              -82.88, dBm,
            53210972,Hz,              -83.16, dBm,            53210972,Hz,              -82.51, dBm,
            53211158,Hz,              -82.09, dBm,            53211158,Hz,              -82.93, dBm,
            53211344,Hz,              -83.40, dBm,            53211344,Hz,              -82.93, dBm,
            53211530,Hz,              -82.47, dBm,            53211530,Hz,              -82.12, dBm,
            53211716,Hz,              -81.44, dBm,            53211716,Hz,              -82.26, dBm,
            53211902,Hz,              -81.66, dBm,            53211902,Hz,              -82.13, dBm,
            53212088,Hz,              -80.40, dBm,            53212088,Hz,              -82.27, dBm,
            53212274,Hz,              -82.24, dBm,            53212274,Hz,              -82.04, dBm,
            53212460,Hz,              -81.71, dBm,            53212460,Hz,              -82.37, dBm,
            53212646,Hz,              -82.80, dBm,            53212646,Hz,              -82.46, dBm,
            53212832,Hz,              -82.67, dBm,            53212832,Hz,              -83.05, dBm,
            53213018,Hz,              -81.12, dBm,            53213018,Hz,              -82.25, dBm,
            53213204,Hz,              -81.86, dBm,            53213204,Hz,              -82.79, dBm,
            53213390,Hz,              -83.32, dBm,            53213390,Hz,              -84.48, dBm,
            53213576,Hz,              -82.76, dBm,            53213576,Hz,              -82.11, dBm,
            53213762,Hz,              -82.48, dBm,            53213762,Hz,              -82.85, dBm,
            53213948,Hz,              -83.00, dBm,            53213948,Hz,              -82.97, dBm,
            53214134,Hz,              -82.74, dBm,            53214134,Hz,              -82.94, dBm,
            53214320,Hz,              -83.95, dBm,            53214320,Hz,              -82.64, dBm,
            53214506,Hz,              -83.37, dBm,            53214506,Hz,              -84.27, dBm,
            53214692,Hz,              -83.99, dBm,            53214692,Hz,              -83.00, dBm,
            53214878,Hz,              -82.16, dBm,            53214878,Hz,              -82.76, dBm,
            53215064,Hz,              -79.11, dBm,            53215064,Hz,              -82.29, dBm,
            53215250,Hz,              -80.84, dBm,            53215250,Hz,              -82.51, dBm,
            53215436,Hz,              -79.18, dBm,            53215436,Hz,              -82.47, dBm,
            53215622,Hz,              -78.65, dBm,            53215622,Hz,              -80.77, dBm,
