Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            53228142,Hz,              -83.30, dBm,            53228142,Hz,              -79.90, dBm,
            53228333,Hz,              -86.74, dBm,            53228333,Hz,              -83.13, dBm,
            53228524,Hz,              -85.77, dBm,            53228524,Hz,              -84.37, dBm,
            53228715,Hz,              -87.59, dBm,            53228715,Hz,              -85.44, dBm,
            53228906,Hz,              -88.05, dBm,            53228906,Hz,              -85.76, dBm,
            53229097,Hz,              -90.31, dBm,            53229097,Hz,              -88.18, dBm,
            53229288,Hz,              -90.84, dBm,            53229288,Hz,              -89.41, dBm,
            53229479,Hz,              -92.04, dBm,            53229479,Hz,              -89.89, dBm,
            53229670,Hz,              -91.18, dBm,            53229670,Hz,              -88.61, dBm,
            53229861,Hz,              -94.49, dBm,            53229861,Hz,              -91.17, dBm,
            53230052,Hz,              -91.65, dBm,            53230052,Hz,              -90.91, dBm,
            53230243,Hz,              -90.10, dBm,            53230243,Hz,              -90.95, dBm,
            53230434,Hz,              -90.45, dBm,            53230434,Hz,              -91.87, dBm,
            53230625,Hz,              -90.01, dBm,            53230625,Hz,              -91.54, dBm,
            53230816,Hz,              -89.28, dBm,            53230816,Hz,              -91.11, dBm,
            53231007,Hz,              -94.85, dBm,            53231007,Hz,              -91.62, dBm,
            53231198,Hz,              -93.23, dBm,            53231198,Hz,              -92.65, dBm,
            53231389,Hz,              -94.17, dBm,            53231389,Hz,              -92.49, dBm,
            53231580,Hz,              -92.87, dBm,            53231580,Hz,              -92.75, dBm,
            53231771,Hz,              -91.83, dBm,            53231771,Hz,              -93.49, dBm,
            53231962,Hz,              -94.54, dBm,            53231962,Hz,              -94.82, dBm,
            53232153,Hz,              -93.06, dBm,            53232153,Hz,              -93.82, dBm,
            53232344,Hz,              -91.91, dBm,            53232344,Hz,              -92.80, dBm,
            53232535,Hz,              -92.47, dBm,            53232535,Hz,              -92.66, dBm,
            53232726,Hz,              -89.62, dBm,            53232726,Hz,              -91.58, dBm,
            53232917,Hz,              -92.54, dBm,            53232917,Hz,              -93.60, dBm,
            53233108,Hz,              -96.08, dBm,            53233108,Hz,              -94.30, dBm,
            53233299,Hz,              -95.97, dBm,            53233299,Hz,              -94.47, dBm,
            53233490,Hz,              -94.11, dBm,            53233490,Hz,              -95.55, dBm,
            53233681,Hz,              -98.38, dBm,            53233681,Hz,              -95.78, dBm,
            53233872,Hz,              -96.25, dBm,            53233872,Hz,              -95.47, dBm,
            53234063,Hz,              -96.33, dBm,            53234063,Hz,              -95.37, dBm,
            53234254,Hz,              -95.56, dBm,            53234254,Hz,              -96.32, dBm,
            53234445,Hz,              -94.31, dBm,            53234445,Hz,              -94.81, dBm,
            53234636,Hz,              -96.18, dBm,            53234636,Hz,              -95.83, dBm,
            53234827,Hz,              -98.65, dBm,            53234827,Hz,              -96.79, dBm,
            53235018,Hz,              -95.36, dBm,            53235018,Hz,              -96.93, dBm,
            53235209,Hz,              -97.20, dBm,            53235209,Hz,              -96.70, dBm,
            53235400,Hz,              -97.26, dBm,            53235400,Hz,              -96.61, dBm,
            53235591,Hz,              -96.20, dBm,            53235591,Hz,              -95.57, dBm,
            53235782,Hz,              -98.65, dBm,            53235782,Hz,              -96.74, dBm,
            53235973,Hz,              -95.87, dBm,            53235973,Hz,              -95.36, dBm,
            53236164,Hz,              -97.75, dBm,            53236164,Hz,              -95.87, dBm,
            53236355,Hz,              -95.79, dBm,            53236355,Hz,              -96.04, dBm,
            53236546,Hz,              -97.37, dBm,            53236546,Hz,              -96.34, dBm,
            53236737,Hz,              -94.54, dBm,            53236737,Hz,              -95.79, dBm,
            53236928,Hz,              -95.03, dBm,            53236928,Hz,              -95.90, dBm,
            53237119,Hz,              -96.12, dBm,            53237119,Hz,              -95.98, dBm,
            53237310,Hz,              -96.80, dBm,            53237310,Hz,              -96.78, dBm,
            53237501,Hz,              -95.92, dBm,            53237501,Hz,              -95.00, dBm,
            53237692,Hz,              -95.28, dBm,            53237692,Hz,              -96.23, dBm,
            53237883,Hz,              -96.86, dBm,            53237883,Hz,              -96.86, dBm,
            53238074,Hz,              -98.30, dBm,            53238074,Hz,              -96.91, dBm,
            53238265,Hz,              -97.72, dBm,            53238265,Hz,              -97.83, dBm,
            53238456,Hz,              -96.26, dBm,            53238456,Hz,              -97.28, dBm,
            53238647,Hz,              -98.59, dBm,            53238647,Hz,              -97.17, dBm,
            53238838,Hz,              -95.29, dBm,            53238838,Hz,              -95.63, dBm,
            53239029,Hz,              -97.87, dBm,            53239029,Hz,              -97.31, dBm,
            53239220,Hz,              -96.56, dBm,            53239220,Hz,              -97.51, dBm,
