Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            52680944,Hz,             -100.42, dBm,            52680944,Hz,             -101.25, dBm,
            52686704,Hz,              -99.87, dBm,            52686704,Hz,             -100.23, dBm,
            52692464,Hz,             -101.13, dBm,            52692464,Hz,             -100.50, dBm,
            52698224,Hz,             -101.21, dBm,            52698224,Hz,             -100.93, dBm,
            52703984,Hz,              -98.60, dBm,            52703984,Hz,              -99.88, dBm,
            52709744,Hz,             -100.29, dBm,            52709744,Hz,             -100.07, dBm,
            52715504,Hz,             -101.40, dBm,            52715504,Hz,             -101.18, dBm,
            52721264,Hz,             -100.43, dBm,            52721264,Hz,             -100.52, dBm,
            52727024,Hz,             -100.35, dBm,            52727024,Hz,              -99.99, dBm,
            52732784,Hz,             -102.35, dBm,            52732784,Hz,             -101.27, dBm,
            52738544,Hz,              -99.36, dBm,            52738544,Hz,             -100.39, dBm,
            52744304,Hz,              -99.94, dBm,            52744304,Hz,              -99.94, dBm,
            52750064,Hz,             -101.70, dBm,            52750064,Hz,             -100.56, dBm,
            52755824,Hz,             -100.37, dBm,            52755824,Hz,             -100.97, dBm,
            52761584,Hz,              -99.43, dBm,            52761584,Hz,              -99.89, dBm,
            52767344,Hz,             -100.68, dBm,            52767344,Hz,             -100.41, dBm,
            52773104,Hz,             -100.33, dBm,            52773104,Hz,             -100.77, dBm,
            52778864,Hz,              -99.80, dBm,            52778864,Hz,              -99.98, dBm,
            52784624,Hz,             -101.53, dBm,            52784624,Hz,             -100.07, dBm,
            52790384,Hz,             -100.37, dBm,            52790384,Hz,             -100.64, dBm,
            52796144,Hz,              -98.52, dBm,            52796144,Hz,              -99.61, dBm,
            52801904,Hz,             -100.66, dBm,            52801904,Hz,             -100.03, dBm,
            52807664,Hz,             -101.67, dBm,            52807664,Hz,             -100.77, dBm,
            52813424,Hz,              -99.53, dBm,            52813424,Hz,              -99.94, dBm,
            52819184,Hz,             -100.45, dBm,            52819184,Hz,              -99.63, dBm,
            52824944,Hz,             -102.09, dBm,            52824944,Hz,             -100.69, dBm,
            52830704,Hz,              -99.20, dBm,            52830704,Hz,             -100.00, dBm,
            52836464,Hz,              -99.75, dBm,            52836464,Hz,              -99.70, dBm,
            52842224,Hz,             -101.45, dBm,            52842224,Hz,             -100.34, dBm,
            52847984,Hz,              -99.79, dBm,            52847984,Hz,             -100.04, dBm,
            52853744,Hz,              -99.17, dBm,            52853744,Hz,              -99.39, dBm,
            52859504,Hz,             -101.37, dBm,            52859504,Hz,             -100.04, dBm,
            52865264,Hz,              -99.52, dBm,            52865264,Hz,             -100.14, dBm,
            52871024,Hz,              -99.00, dBm,            52871024,Hz,              -99.39, dBm,
            52876784,Hz,             -101.01, dBm,            52876784,Hz,              -99.93, dBm,
            52882544,Hz,             -100.37, dBm,            52882544,Hz,             -100.19, dBm,
            52888304,Hz,              -98.46, dBm,            52888304,Hz,              -99.43, dBm,
            52894064,Hz,             -100.64, dBm,            52894064,Hz,              -99.54, dBm,
            52899824,Hz,             -100.17, dBm,            52899824,Hz,              -99.95, dBm,
            52905584,Hz,              -98.91, dBm,            52905584,Hz,              -99.30, dBm,
            52911344,Hz,              -99.52, dBm,            52911344,Hz,              -99.18, dBm,
            52917104,Hz,             -100.75, dBm,            52917104,Hz,             -100.22, dBm,
            52922864,Hz,              -98.25, dBm,            52922864,Hz,              -99.30, dBm,
            52928624,Hz,              -99.70, dBm,            52928624,Hz,              -98.89, dBm,
            52934384,Hz,             -101.16, dBm,            52934384,Hz,              -99.94, dBm,
            52940144,Hz,              -99.07, dBm,            52940144,Hz,              -99.65, dBm,
            52945904,Hz,              -99.36, dBm,            52945904,Hz,              -98.93, dBm,
            52951664,Hz,             -100.62, dBm,            52951664,Hz,              -99.73, dBm,
            52957424,Hz,              -99.55, dBm,            52957424,Hz,              -99.53, dBm,
            52963184,Hz,              -97.97, dBm,            52963184,Hz,              -98.32, dBm,
            52968944,Hz,             -100.27, dBm,            52968944,Hz,              -99.15, dBm,
            52974704,Hz,              -99.70, dBm,            52974704,Hz,              -99.81, dBm,
            52980464,Hz,              -97.87, dBm,            52980464,Hz,              -98.50, dBm,
            52986224,Hz,             -100.01, dBm,            52986224,Hz,              -98.66, dBm,
            52991984,Hz,             -100.25, dBm,            52991984,Hz,              -99.42, dBm,
            52997744,Hz,              -98.61, dBm,            52997744,Hz,              -98.83, dBm,
            53003504,Hz,              -99.41, dBm,            53003504,Hz,              -98.34, dBm,
            53009264,Hz,              -99.53, dBm,            53009264,Hz,              -99.19, dBm,
            53015024,Hz,              -97.60, dBm,            53015024,Hz,              -98.38, dBm,
            53020784,Hz,              -97.99, dBm,            53020784,Hz,              -98.02, dBm,
            53026544,Hz,              -99.78, dBm,            53026544,Hz,              -98.95, dBm,
            53032304,Hz,              -97.92, dBm,            53032304,Hz,              -98.28, dBm,
            53038064,Hz,              -97.69, dBm,            53038064,Hz,              -97.73, dBm,
            53043824,Hz,              -99.96, dBm,            53043824,Hz,              -98.48, dBm,
            53049584,Hz,              -97.47, dBm,            53049584,Hz,              -98.12, dBm,
            53055344,Hz,              -97.20, dBm,            53055344,Hz,              -97.41, dBm,
            53061104,Hz,              -98.17, dBm,            53061104,Hz,              -97.72, dBm,
            53066864,Hz,              -97.90, dBm,            53066864,Hz,              -98.27, dBm,
            53072624,Hz,              -96.78, dBm,            53072624,Hz,              -97.14, dBm,
            53078384,Hz,              -98.07, dBm,            53078384,Hz,              -97.47, dBm,
            53084144,Hz,              -97.93, dBm,            53084144,Hz,              -97.90, dBm,
            53089904,Hz,              -95.84, dBm,            53089904,Hz,              -96.86, dBm,
            53095664,Hz,              -96.80, dBm,            53095664,Hz,              -96.74, dBm,
            53101424,Hz,              -98.21, dBm,            53101424,Hz,              -97.46, dBm,
            53107184,Hz,              -95.30, dBm,            53107184,Hz,              -96.52, dBm,
            53112944,Hz,              -96.57, dBm,            53112944,Hz,              -96.32, dBm,
            53118704,Hz,              -97.07, dBm,            53118704,Hz,              -96.55, dBm,
            53124464,Hz,              -95.77, dBm,            53124464,Hz,              -96.13, dBm,
            53130224,Hz,              -94.99, dBm,            53130224,Hz,              -95.37, dBm,
            53135984,Hz,              -96.33, dBm,            53135984,Hz,              -95.83, dBm,
            53141744,Hz,              -94.10, dBm,            53141744,Hz,              -95.62, dBm,
            53147504,Hz,              -94.08, dBm,            53147504,Hz,              -94.81, dBm,
            53153264,Hz,              -94.91, dBm,            53153264,Hz,              -95.11, dBm,
            53159024,Hz,              -94.13, dBm,            53159024,Hz,              -95.26, dBm,
            53164784,Hz,              -93.30, dBm,            53164784,Hz,              -94.20, dBm,
            53170544,Hz,              -94.14, dBm,            53170544,Hz,              -94.15, dBm,
            53176304,Hz,              -93.31, dBm,            53176304,Hz,              -94.32, dBm,
            53182064,Hz,              -88.62, dBm,            53182064,Hz,              -92.02, dBm,
            53187824,Hz,              -91.63, dBm,            53187824,Hz,              -91.57, dBm,
            53193584,Hz,              -92.53, dBm,            53193584,Hz,              -92.73, dBm,
            53199344,Hz,              -89.77, dBm,            53199344,Hz,              -91.66, dBm,
            53205104,Hz,              -89.74, dBm,            53205104,Hz,              -91.00, dBm,
            53210864,Hz,              -92.35, dBm,            53210864,Hz,              -92.03, dBm,
            53216624,Hz,              -88.89, dBm,            53216624,Hz,              -90.79, dBm,
            53222384,Hz,              -84.22, dBm,            53222384,Hz,              -88.55, dBm,
            53228144,Hz,              -60.30, dBm,            53228144,Hz,              -70.88, dBm,
            53233904,Hz,              -83.57, dBm,            53233904,Hz,              -71.89, dBm,
            53239664,Hz,              -89.06, dBm,            53239664,Hz,              -83.07, dBm,
            53245424,Hz,              -91.76, dBm,            53245424,Hz,              -91.09, dBm,
            53251184,Hz,              -89.01, dBm,            53251184,Hz,              -91.04, dBm,
            53256944,Hz,              -89.11, dBm,            53256944,Hz,              -90.72, dBm,
            53262704,Hz,              -93.43, dBm,            53262704,Hz,              -92.18, dBm,
            53268464,Hz,              -91.38, dBm,            53268464,Hz,              -92.45, dBm,
            53274224,Hz,              -88.85, dBm,            53274224,Hz,              -90.66, dBm,
            53279984,Hz,              -93.87, dBm,            53279984,Hz,              -92.73, dBm,
            53285744,Hz,              -93.66, dBm,            53285744,Hz,              -93.94, dBm,
            53291504,Hz,              -93.52, dBm,            53291504,Hz,              -94.07, dBm,
            53297264,Hz,              -93.92, dBm,            53297264,Hz,              -94.03, dBm,
            53303024,Hz,              -95.58, dBm,            53303024,Hz,              -95.23, dBm,
            53308784,Hz,              -94.57, dBm,            53308784,Hz,              -94.84, dBm,
            53314544,Hz,              -95.64, dBm,            53314544,Hz,              -95.19, dBm,
            53320304,Hz,              -96.32, dBm,            53320304,Hz,              -95.95, dBm,
            53326064,Hz,              -95.44, dBm,            53326064,Hz,              -96.12, dBm,
            53331824,Hz,              -95.13, dBm,            53331824,Hz,              -95.64, dBm,
            53337584,Hz,              -97.21, dBm,            53337584,Hz,              -96.36, dBm,
            53343344,Hz,              -96.66, dBm,            53343344,Hz,              -96.74, dBm,
            53349104,Hz,              -96.56, dBm,            53349104,Hz,              -96.08, dBm,
            53354864,Hz,              -97.00, dBm,            53354864,Hz,              -96.58, dBm,
            53360624,Hz,              -97.32, dBm,            53360624,Hz,              -97.24, dBm,
            53366384,Hz,              -96.76, dBm,            53366384,Hz,              -96.89, dBm,
            53372144,Hz,              -97.59, dBm,            53372144,Hz,              -96.99, dBm,
            53377904,Hz,              -99.59, dBm,            53377904,Hz,              -97.93, dBm,
            53383664,Hz,              -97.47, dBm,            53383664,Hz,              -97.46, dBm,
            53389424,Hz,              -98.66, dBm,            53389424,Hz,              -97.41, dBm,
            53395184,Hz,              -99.84, dBm,            53395184,Hz,              -98.47, dBm,
            53400944,Hz,              -97.65, dBm,            53400944,Hz,              -97.91, dBm,
            53406704,Hz,              -98.89, dBm,            53406704,Hz,              -97.56, dBm,
            53412464,Hz,             -100.11, dBm,            53412464,Hz,              -98.67, dBm,
            53418224,Hz,              -97.91, dBm,            53418224,Hz,              -98.52, dBm,
            53423984,Hz,              -97.70, dBm,            53423984,Hz,              -97.95, dBm,
            53429744,Hz,              -99.69, dBm,            53429744,Hz,              -98.36, dBm,
            53435504,Hz,              -99.23, dBm,            53435504,Hz,              -98.87, dBm,
            53441264,Hz,              -98.55, dBm,            53441264,Hz,              -98.15, dBm,
            53447024,Hz,             -100.87, dBm,            53447024,Hz,              -98.65, dBm,
            53452784,Hz,              -99.14, dBm,            53452784,Hz,              -99.02, dBm,
            53458544,Hz,              -98.06, dBm,            53458544,Hz,              -98.12, dBm,
            53464304,Hz,             -100.82, dBm,            53464304,Hz,              -98.82, dBm,
            53470064,Hz,              -99.88, dBm,            53470064,Hz,              -99.41, dBm,
            53475824,Hz,              -98.88, dBm,            53475824,Hz,              -98.60, dBm,
            53481584,Hz,              -99.75, dBm,            53481584,Hz,              -99.03, dBm,
            53487344,Hz,              -99.95, dBm,            53487344,Hz,              -99.55, dBm,
            53493104,Hz,              -99.66, dBm,            53493104,Hz,              -99.06, dBm,
            53498864,Hz,             -101.32, dBm,            53498864,Hz,              -98.97, dBm,
            53504624,Hz,             -102.03, dBm,            53504624,Hz,              -99.85, dBm,
            53510384,Hz,              -99.20, dBm,            53510384,Hz,              -99.35, dBm,
