Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            52586100,Hz,              -97.02, dBm,            52586100,Hz,              -98.26, dBm,
            52594545,Hz,              -98.15, dBm,            52594545,Hz,              -97.84, dBm,
            52602990,Hz,              -99.09, dBm,            52602990,Hz,              -98.39, dBm,
            52611435,Hz,              -97.86, dBm,            52611435,Hz,              -98.05, dBm,
            52619880,Hz,              -98.72, dBm,            52619880,Hz,              -98.61, dBm,
            52628325,Hz,              -96.45, dBm,            52628325,Hz,              -97.90, dBm,
            52636770,Hz,              -98.00, dBm,            52636770,Hz,              -98.74, dBm,
            52645215,Hz,              -97.57, dBm,            52645215,Hz,              -98.39, dBm,
            52653660,Hz,              -98.13, dBm,            52653660,Hz,              -98.18, dBm,
            52662105,Hz,              -97.79, dBm,            52662105,Hz,              -98.45, dBm,
            52670550,Hz,              -97.41, dBm,            52670550,Hz,              -97.51, dBm,
            52678995,Hz,              -97.46, dBm,            52678995,Hz,              -98.22, dBm,
            52687440,Hz,              -98.42, dBm,            52687440,Hz,              -97.37, dBm,
            52695885,Hz,              -99.12, dBm,            52695885,Hz,              -98.84, dBm,
            52704330,Hz,              -97.14, dBm,            52704330,Hz,              -97.60, dBm,
            52712775,Hz,              -97.86, dBm,            52712775,Hz,              -98.51, dBm,
            52721220,Hz,              -97.70, dBm,            52721220,Hz,              -98.36, dBm,
            52729665,Hz,              -99.05, dBm,            52729665,Hz,              -98.70, dBm,
            52738110,Hz,              -97.82, dBm,            52738110,Hz,              -97.78, dBm,
            52746555,Hz,              -98.62, dBm,            52746555,Hz,              -97.82, dBm,
            52755000,Hz,              -98.00, dBm,            52755000,Hz,              -98.41, dBm,
            52763445,Hz,              -97.75, dBm,            52763445,Hz,              -97.92, dBm,
            52771890,Hz,              -97.69, dBm,            52771890,Hz,              -98.34, dBm,
            52780335,Hz,              -97.20, dBm,            52780335,Hz,              -97.91, dBm,
            52788780,Hz,              -98.38, dBm,            52788780,Hz,              -98.43, dBm,
            52797225,Hz,              -98.61, dBm,            52797225,Hz,              -97.75, dBm,
            52805670,Hz,              -97.67, dBm,            52805670,Hz,              -98.87, dBm,
            52814115,Hz,              -97.17, dBm,            52814115,Hz,              -97.70, dBm,
            52822560,Hz,              -98.25, dBm,            52822560,Hz,              -98.09, dBm,
            52831005,Hz,              -97.28, dBm,            52831005,Hz,              -97.59, dBm,
            52839450,Hz,              -99.30, dBm,            52839450,Hz,              -98.48, dBm,
            52847895,Hz,              -97.97, dBm,            52847895,Hz,              -98.24, dBm,
            52856340,Hz,              -98.23, dBm,            52856340,Hz,              -97.70, dBm,
            52864785,Hz,              -97.84, dBm,            52864785,Hz,              -98.15, dBm,
            52873230,Hz,              -97.13, dBm,            52873230,Hz,              -97.65, dBm,
            52881675,Hz,              -97.44, dBm,            52881675,Hz,              -98.54, dBm,
            52890120,Hz,              -97.65, dBm,            52890120,Hz,              -98.06, dBm,
            52898565,Hz,              -98.44, dBm,            52898565,Hz,              -98.81, dBm,
            52907010,Hz,              -97.51, dBm,            52907010,Hz,              -98.33, dBm,
            52915455,Hz,              -98.47, dBm,            52915455,Hz,              -98.13, dBm,
